,time,instance_events_type,collection_id,scheduling_class,collection_type,priority,alloc_collection_id,instance_index,machine_id,resource_request
2906,6.78813E+11,6,7.95465E+11,1,0,105,0,285,46511178861,"{'cpus': 0.0006160736083984375, 'memory': 0.003017425537109375}"
2907,6.00459E+11,6,2.7747E+11,3,1,200,0,162,3074523316,"{'cpus': 0.00022029876708984375, 'memory': 0.0005674362182617188}"
2908,1.12309E+12,5,3.48547E+11,2,0,360,2.71642E+11,675,3.00389E+11,"{'cpus': 0.020172119140625, 'memory': 0.0013027191162109375}"
2909,2.04972E+12,5,4.97915E+11,1,0,103,0,4163,17861047879,"{'cpus': 0.00678253173828125, 'memory': 0.0045318603515625}"
2910,2.51661E+12,0,1.16647E+11,1,0,200,0,17,291272655,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}"
2911,2.21221E+12,6,2.96993E+11,0,0,103,0,131,10121340741,"{'cpus': 0.09716796875, 'memory': 0.00676727294921875}"
2912,4.74583E+11,0,1.16647E+11,1,0,200,0,17,30633085230,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}"
2913,4.45775E+11,5,7.84956E+11,2,0,360,6.98303E+11,1264,5567025948,"{'cpus': 0.0146026611328125, 'memory': 0.0013027191162109375}"
2914,1.37854E+12,2,4.93755E+11,2,0,360,3.69592E+11,599,28568993344,"{'cpus': 0.016021728515625, 'memory': 0.0013027191162109375}"
2915,1.76904E+12,0,2.87363E+11,1,0,118,2.87363E+11,722,1.69172E+11,"{'cpus': 0.0088043212890625, 'memory': 0.005859375}"
2916,2.17944E+12,2,8.00553E+11,2,0,360,6.98303E+11,1154,46519469243,"{'cpus': 0.015960693359375, 'memory': 0.0013027191162109375}"
2917,2.19805E+12,6,2.38749E+11,0,0,103,0,620,34732097846,"{'cpus': 0.04095458984375, 'memory': 0.04559326171875}"
2918,1.33734E+12,3,3.14894E+11,0,0,0,0,13234,1.57007E+11,"{'cpus': 0.016204833984375, 'memory': 0.002605438232421875}"
2919,1.13471E+12,2,7.9893E+11,2,0,360,6.98303E+11,123,1135442744,"{'cpus': 0.0118255615234375, 'memory': 0.0013027191162109375}"
2920,1.66767E+11,5,2.6029E+11,2,0,360,2.21495E+11,112,2033521842,"{'cpus': 0.00775146484375, 'memory': 0.0013027191162109375}"
2921,2.47271E+12,5,5.0046E+11,1,0,103,0,9139,2.31193E+11,"{'cpus': 0.008453369140625, 'memory': 0.00455474853515625}"
2922,2.47316E+12,1,8.238E+11,1,0,105,0,2682,1132516757,"{'cpus': 0.00994873046875, 'memory': 0.187744140625}"
2923,3.63988E+11,0,7.81076E+11,2,0,360,6.98303E+11,2176,13239395271,"{'cpus': 0.0139312744140625, 'memory': 0.0013027191162109375}"
2924,1.3681E+12,3,2.60726E+11,2,0,360,2.21495E+11,176,19288445777,"{'cpus': 0.0111541748046875, 'memory': 0.0013027191162109375}"
2925,7.78907E+11,3,7.96037E+11,0,0,0,0,2587,3.94762E+11,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
2926,1.52615E+12,2,4.94567E+11,2,0,107,0,3796,52168716237,"{'cpus': 0.00958251953125, 'memory': 0.01080322265625}"
2927,1.28649E+12,0,2.88497E+11,3,0,200,2.88497E+11,10474,10255109307,"{'cpus': 0.0081024169921875, 'memory': 0.003856658935546875}"
2928,1.08553E+12,5,3.48547E+11,2,0,360,2.71642E+11,2,2195728273,"{'cpus': 0.020172119140625, 'memory': 0.0013027191162109375}"
2929,1.45458E+12,6,7.55687E+11,0,0,105,0,8941,27356983894,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
2930,0,2,149890537,3,0,200,0,1445,2931585154,"{'cpus': 0.031982421875, 'memory': 0.017059326171875}"
2931,0,0,7.10255E+11,1,0,103,0,878,6.07178E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
2932,7.23623E+11,1,3.46556E+11,1,0,103,0,999,10562773275,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}"
2933,2.59851E+12,3,3.26996E+11,0,0,0,0,19338,3.11871E+11,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
2934,2.33707E+11,3,2.78144E+11,2,0,360,2.21495E+11,133,10085553543,"{'cpus': 0.01751708984375, 'memory': 0.0013027191162109375}"
2935,4.39189E+11,3,2.7643E+11,2,0,360,2.21495E+11,742,4876161446,"{'cpus': 0.010345458984375, 'memory': 0.0013027191162109375}"
2936,3.62231E+11,0,2.94545E+11,1,0,103,0,1320,10626548440,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
2937,5.45069E+11,3,1.28074E+11,2,0,0,0,2140,937859823,"{'cpus': 0.002597808837890625, 'memory': 0.0002231597900390625}"
2938,83425460842,0,4.53266E+11,0,0,103,0,2080,16457604718,"{'cpus': 0.017608642578125, 'memory': 0.0066986083984375}"
2939,0,2,2.1255E+11,1,0,117,0,577,18538278287,"{'cpus': 0.0230712890625, 'memory': 0.001987457275390625}"
2940,2.67412E+12,0,2.88497E+11,3,0,200,2.88497E+11,4160,23100026602,"{'cpus': 0.0081024169921875, 'memory': 0.003856658935546875}"
2941,67979645149,3,1.28074E+11,2,0,0,0,3673,1.77696E+11,"{'cpus': 0.002513885498046875, 'memory': 0.00022792816162109375}"
2942,1.8237E+11,5,2.60726E+11,2,0,360,2.21495E+11,566,5708659065,"{'cpus': 0.007965087890625, 'memory': 0.0013027191162109375}"
2943,2.30963E+12,2,3.25504E+11,1,0,118,3.25504E+11,1739,10503637168,"{'cpus': 0.0088043212890625, 'memory': 0.005859375}"
2944,2.6069E+12,6,3.2836E+11,0,0,103,0,133,3.11861E+11,"{'cpus': 0.12548828125, 'memory': 0.016632080078125}"
2945,2.15321E+11,2,1.16647E+11,1,0,200,0,17,55713260,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}"
2946,4.72152E+11,6,4.60275E+11,1,1,103,0,1279,54550970509,"{'cpus': 0.01629638671875, 'memory': 0.04022216796875}"
2947,1.78187E+12,6,2.86194E+11,3,1,200,0,28,10109776194,"{'cpus': 0.080810546875, 'memory': 0.076171875}"
2948,1.20829E+12,0,1.16647E+11,1,0,200,0,17,7.49217E+11,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}"
2949,2.44118E+12,2,4.99905E+11,2,0,103,0,8877,16522014462,"{'cpus': 0.01214599609375, 'memory': 0.0076141357421875}"
2950,4.33329E+11,3,2.60726E+11,2,0,360,2.21495E+11,176,271808396,"{'cpus': 0.01019287109375, 'memory': 0.0013027191162109375}"
2951,7.11791E+11,0,7.37327E+11,2,0,103,0,16288,5.58987E+11,"{'cpus': 0.00022029876708984375, 'memory': 0.0097503662109375}"
2952,2.35999E+12,3,1.28074E+11,2,0,0,0,1848,7.58575E+11,"{'cpus': 0.002552032470703125, 'memory': 0.00023651123046875}"
2953,1.10118E+11,0,4.53266E+11,0,0,103,0,1767,20581605648,"{'cpus': 0.017608642578125, 'memory': 0.0066986083984375}"
2954,1.57946E+12,0,1.22697E+11,1,0,200,0,5271,5591376883,"{'cpus': 0.013214111328125, 'memory': 0.00521087646484375}"
2955,2.16275E+11,5,3.58147E+11,2,0,360,3.30587E+11,591,1.04792E+11,"{'cpus': 0.011474609375, 'memory': 0.0013027191162109375}"
2956,5.41088E+11,3,3.10459E+11,1,0,117,0,2531,2.75097E+11,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
2957,8.41597E+11,5,3.82098E+11,0,0,200,0,534,96915406617,"{'cpus': 0.0014972686767578125, 'memory': 0.0008554458618164062}"
2958,1.1642E+12,2,7.10255E+11,1,0,103,0,686,27359987597,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
2959,7.56997E+11,2,3.08412E+11,0,0,103,0,7131,3.12028E+11,"{'cpus': 0.00440216064453125, 'memory': 0.002979278564453125}"
2960,2.35473E+12,6,3.68969E+11,0,0,118,0,1258,1.84095E+11,"{'cpus': 0.01214599609375, 'memory': 0.00650787353515625}"
2961,7.85225E+11,2,2.81296E+11,2,0,360,2.21495E+11,595,2118933385,"{'cpus': 0.016326904296875, 'memory': 0.0013027191162109375}"
2962,2.35959E+11,5,4.57357E+11,0,0,103,0,36,2.26028E+11,"{'cpus': 0.0014095306396484375, 'memory': 0.0083465576171875}"
2963,1.66068E+11,5,2.60698E+11,2,0,360,2.21495E+11,498,2.6446E+11,"{'cpus': 0.00775146484375, 'memory': 0.0013027191162109375}"
2964,7.14798E+11,6,7.95842E+11,0,0,107,0,969,550687500,"{'cpus': 0.0005283355712890625, 'memory': 0.003253936767578125}"
2965,1.65144E+12,3,39516992187,2,0,0,0,10325,2960999854,"{'cpus': 0.0023193359375, 'memory': 0.00020885467529296875}"
2966,4.23403E+11,6,3.76863E+11,0,1,200,0,27,93509986219,"{'cpus': 0.00704193115234375, 'memory': 0.003509521484375}"
2967,3.41743E+11,3,14423004927,2,0,0,0,969,4236232523,"{'cpus': 0.0012416839599609375, 'memory': 0.000213623046875}"
2968,2.36435E+11,5,4.57357E+11,0,0,103,0,3648,171060437,"{'cpus': 0.00246429443359375, 'memory': 0.00661468505859375}"
2969,6.78672E+11,6,7.95465E+11,1,0,105,0,799,3702408148,"{'cpus': 0.0006160736083984375, 'memory': 0.003017425537109375}"
2970,0,2,67856663627,1,0,200,0,241,18828367856,"{'cpus': 0.04351806640625, 'memory': 0.00609588623046875}"
2971,7.67928E+11,2,3.08412E+11,0,0,103,0,3497,1.82565E+11,"{'cpus': 0.00440216064453125, 'memory': 0.002979278564453125}"
2972,1.45698E+12,6,7.55687E+11,0,0,105,0,4893,7.06895E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
2973,1.53924E+12,6,2.34915E+11,0,0,103,0,492,80893281,"{'cpus': 0.05694580078125, 'memory': 0.0059661865234375}"
2974,1.86881E+12,0,20983438470,3,0,200,0,30,55055928693,"{'cpus': 0.1146240234375, 'memory': 0.010162353515625}"
2975,9.13374E+11,3,7.96037E+11,0,0,0,0,39756,82174158195,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
2976,0,0,2.88497E+11,3,1,200,0,11969,1.83271E+11,"{'cpus': 0.0880126953125, 'memory': 0.012115478515625}"
2977,6.37797E+11,3,11501329961,3,0,200,0,1175,11339266,"{'cpus': 0.0012149810791015625, 'memory': 0.0015468597412109375}"
2978,4.4201E+11,6,4.60017E+11,0,1,116,0,1946,140431741,"{'cpus': 0.01629638671875, 'memory': 0.00362396240234375}"
2979,0,0,93247928673,3,0,200,0,11040,2.37436E+11,"{'cpus': 0.016998291015625, 'memory': 0.01165771484375}"
2980,0,2,1632087718,3,0,200,0,1725,71842863100,"{'cpus': 0.105712890625, 'memory': 0.0416259765625}"
2981,8.36174E+11,3,14423004927,2,0,0,0,1021,1.78642E+11,"{'cpus': 0.0010128021240234375, 'memory': 0.00019550323486328125}"
2982,0,0,4.11914E+11,0,0,105,0,197,61827968762,"{'cpus': 0.00440216064453125, 'memory': 0.0106658935546875}"
2983,2.43848E+12,2,4.99905E+11,2,0,103,0,647,17354554156,"{'cpus': 0.01214599609375, 'memory': 0.0076141357421875}"
2984,1.90593E+12,6,2.94471E+11,3,1,200,0,314,1.82565E+11,"{'cpus': 0.263671875, 'memory': 0.1019287109375}"
2985,8.87026E+11,6,3.8238E+11,0,0,115,0,37,3.75998E+11,"{'cpus': 0.003345489501953125, 'memory': 0.002208709716796875}"
2986,1.45703E+12,6,7.55687E+11,0,0,105,0,9550,1.75839E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
2987,1.83948E+12,5,3.23192E+11,1,0,103,0,1885,2.04357E+11,"{'cpus': 0.0284423828125, 'memory': 0.00439453125}"
2988,2.02156E+12,0,2.36368E+11,0,0,0,0,14831,18827172739,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
2989,1.50633E+12,6,3.58931E+11,0,0,103,0,3110,24205441540,"{'cpus': 0.0018482208251953125, 'memory': 0.0012454986572265625}"
2990,1.36152E+12,6,2.34321E+11,0,0,103,0,262,1.6155E+11,"{'cpus': 0.04437255859375, 'memory': 0.00514984130859375}"
2991,5.20867E+11,6,2.7747E+11,3,1,200,0,486,2.60389E+11,"{'cpus': 0.00022029876708984375, 'memory': 0.0005674362182617188}"
2992,3.76205E+11,3,2.1255E+11,0,0,0,0,4357,153971010,"{'cpus': 0.016204833984375, 'memory': 0.002605438232421875}"
2993,7.46509E+11,0,2.88497E+11,3,0,200,2.88497E+11,7356,7603422138,"{'cpus': 0.0081024169921875, 'memory': 0.003856658935546875}"
2994,1.43967E+12,2,2.94545E+11,1,0,103,0,7114,463554591,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
2995,1.34466E+12,0,1.22697E+11,1,0,200,0,1191,83444144073,"{'cpus': 0.013214111328125, 'memory': 0.00521087646484375}"
2996,2.35471E+12,6,3.68969E+11,0,0,118,0,2904,96180375850,"{'cpus': 0.01214599609375, 'memory': 0.00650787353515625}"
2997,1.89577E+12,5,4.97097E+11,0,0,103,0,4023,16521648289,"{'cpus': 0.003787994384765625, 'memory': 0.0066375732421875}"
2998,0,2,2371258846,3,0,200,2371258705,183,25297434064,"{'cpus': 0.04052734375, 'memory': 0.00025463104248046875}"
2999,1.17266E+12,3,2.60726E+11,2,0,360,2.21495E+11,158,2.8167E+11,"{'cpus': 0.0111541748046875, 'memory': 0.0013027191162109375}"
3000,1.10326E+12,3,7.96037E+11,0,0,0,0,2566,13244359438,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
3001,1.99246E+12,0,2.36368E+11,0,0,0,0,14752,121804230,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
3002,1.15001E+12,3,1.28074E+11,2,0,25,0,246,1.75819E+11,"{'cpus': 0.002521514892578125, 'memory': 0.00034332275390625}"
3003,0,0,4741149133,2,0,200,0,6626,10615638731,"{'cpus': 0.0014972686767578125, 'memory': 0.00033664703369140625}"
3004,2.31497E+12,5,3.68922E+11,1,0,103,0,30,10037169083,"{'cpus': 0.0110015869140625, 'memory': 0.0019683837890625}"
3005,1.11165E+12,5,7.83307E+11,2,0,360,6.98303E+11,788,19535091882,"{'cpus': 0.0122222900390625, 'memory': 0.0013027191162109375}"
3006,1.66E+12,0,7.93077E+11,1,0,200,0,6515,19503974778,"{'cpus': 0.0004405975341796875, 'memory': 0.0094757080078125}"
3007,1.55328E+12,3,1.28074E+11,2,0,0,0,5255,1704411148,"{'cpus': 0.002391815185546875, 'memory': 0.00021266937255859375}"
3008,1.04375E+12,5,2.76843E+11,2,0,360,2.71642E+11,1768,123213743,"{'cpus': 0.020050048828125, 'memory': 0.0013027191162109375}"
3009,2.61356E+12,0,1.16647E+11,1,0,200,0,17,102962974,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}"
3010,0,0,2.88497E+11,3,1,200,0,7509,4262795294,
3011,1.69995E+12,0,1.22697E+11,1,0,200,0,1191,264296621,"{'cpus': 0.013214111328125, 'memory': 0.00521087646484375}"
3012,7.23623E+11,1,3.46556E+11,1,0,103,0,13727,2281723423,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}"
3013,1.06414E+12,5,3.83128E+11,0,0,107,0,2517,92005046350,"{'cpus': 0.002552032470703125, 'memory': 0.00165557861328125}"
3014,1.64588E+12,3,3.57875E+11,1,0,200,0,8195,87026226798,"{'cpus': 0.010528564453125, 'memory': 0.001953125}"
3015,9.66727E+11,0,2.94545E+11,1,0,103,0,4301,796386663,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
3016,2.96067E+11,1,7.84246E+11,1,0,105,0,2306,5639913651,"{'cpus': 0.0089874267578125, 'memory': 0.016693115234375}"
3017,16495753702,0,39516992187,2,0,0,0,1719,2957768571,"{'cpus': 0.0025177001953125, 'memory': 0.00021266937255859375}"
3018,1.04122E+12,5,2.76843E+11,2,0,360,2.71642E+11,329,17851662185,"{'cpus': 0.020050048828125, 'memory': 0.0013027191162109375}"
3019,0,0,2.75445E+11,1,0,117,0,3809,1.69331E+11,"{'cpus': 0.00566864013671875, 'memory': 0.0015621185302734375}"
3020,0,2,4.11914E+11,0,0,103,0,1174,2.30397E+11,"{'cpus': 0.025634765625, 'memory': 0.01446533203125}"
3021,8.10143E+11,3,7.96037E+11,0,0,0,0,4025,550417173,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
3022,1.65164E+12,2,7.35991E+11,2,0,360,6.40849E+11,2161,1660019237,"{'cpus': 0.01788330078125, 'memory': 0.0013027191162109375}"
3023,1.97216E+12,2,2.36368E+11,0,0,0,0,97548,18827039969,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
3024,1.40518E+12,6,1.25061E+11,3,1,200,0,80,2033522411,"{'cpus': 0.04974365234375, 'memory': 0.0095367431640625}"
3025,4.361E+11,3,1.28074E+11,2,0,0,0,3859,11403356667,"{'cpus': 0.002597808837890625, 'memory': 0.00019168853759765625}"
3026,2.05924E+12,5,2.60698E+11,2,0,360,2.21495E+11,1797,3194073034,"{'cpus': 0.008758544921875, 'memory': 0.0013027191162109375}"
3027,1.8256E+12,0,2.94545E+11,1,0,103,0,335,10503047170,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
3028,0,2,10445022593,3,0,200,0,1746,2.73822E+11,"{'cpus': 0.024139404296875, 'memory': 0.01251220703125}"
3029,0,3,1.93224E+11,2,0,103,0,14,17254219258,"{'cpus': 0.022003173828125, 'memory': 0.0014133453369140625}"
3030,1.73134E+12,5,3.23069E+11,0,0,103,0,60,10511923969,"{'cpus': 0.029144287109375, 'memory': 0.0051727294921875}"
3031,2.58303E+12,3,3.26996E+11,0,0,0,0,37405,3.24119E+11,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
3032,1.34874E+12,0,2.61132E+11,2,0,360,2.21495E+11,999,2.84658E+11,"{'cpus': 0.0110321044921875, 'memory': 0.0013027191162109375}"
3033,2.58565E+12,6,3.25572E+11,0,0,103,0,268,2.99139E+11,"{'cpus': 0.0149688720703125, 'memory': 0.02166748046875}"
3034,1.42976E+12,3,3.57875E+11,1,0,117,0,21944,3.25092E+11,"{'cpus': 0.00566864013671875, 'memory': 0.0015621185302734375}"
3035,2.48678E+12,2,1.16647E+11,1,0,200,0,40,741560658,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}"
3036,0,0,13748637767,3,0,200,13748635759,513,45461978796,"{'cpus': 0.0007047653198242188, 'memory': 0.002193450927734375}"
3037,0,2,1.57793E+11,2,0,103,0,422,28931613595,"{'cpus': 0.002025604248046875, 'memory': 0.0013904571533203125}"
3038,1.42944E+12,2,1.28058E+11,2,0,205,1.28055E+11,168,34203710544,"{'cpus': 0.0089263916015625, 'memory': 0.00031757354736328125}"
3039,1.75022E+12,0,18257359877,3,0,200,18214828183,121,16582902415,"{'cpus': 0.0, 'memory': 0.0018463134765625}"
3040,0,2,18214865480,3,0,199,18214828183,1348,43995147909,"{'cpus': 0.0, 'memory': 0.04339599609375}"
3041,1.68787E+12,0,7.93077E+11,1,0,200,0,3176,2.26044E+11,"{'cpus': 0.0005283355712890625, 'memory': 0.0094757080078125}"
3042,1.0993E+12,0,1.98451E+11,3,0,200,0,675,153943699,"{'cpus': 0.00405120849609375, 'memory': 0.0123748779296875}"
3043,1.19872E+11,3,14423004927,2,0,0,0,1348,28796590534,"{'cpus': 0.0012416839599609375, 'memory': 0.000213623046875}"
3044,1.18381E+12,5,3.00836E+11,2,0,360,2.71642E+11,2213,39790811723,"{'cpus': 0.020263671875, 'memory': 0.0013027191162109375}"
3045,6.55951E+11,0,1.57857E+11,1,0,103,0,2927,2.06797E+11,"{'cpus': 0.028778076171875, 'memory': 0.1041259765625}"
3046,7.61789E+11,5,7.0897E+11,2,0,360,6.40849E+11,1742,1.75801E+11,"{'cpus': 0.01312255859375, 'memory': 0.0013027191162109375}"
3047,2.10607E+11,6,2.94471E+11,3,1,200,0,139,510594479,"{'cpus': 0.263671875, 'memory': 0.1019287109375}"
3048,1.45666E+12,6,7.55687E+11,0,0,105,0,1746,3.28203E+11,"{'cpus': 0.00662994384765625, 'memory': 0.0041961669921875}"
3049,1.99356E+12,0,2.36368E+11,0,0,0,0,83004,3302128058,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
3050,1.47603E+12,0,1.22697E+11,1,0,200,0,5012,28726707133,"{'cpus': 0.013214111328125, 'memory': 0.00521087646484375}"
3051,1.45427E+12,3,2.60726E+11,2,0,360,2.21495E+11,112,4695739269,"{'cpus': 0.0111541748046875, 'memory': 0.0013027191162109375}"
3052,2.47316E+12,1,8.238E+11,1,0,105,0,2908,5607190277,"{'cpus': 0.00994873046875, 'memory': 0.187744140625}"
3053,1.40999E+12,2,7.37254E+11,2,0,360,6.40849E+11,436,1659559759,"{'cpus': 0.0137939453125, 'memory': 0.0013027191162109375}"
3054,2.36453E+12,6,4.99506E+11,0,0,103,0,5091,1.74319E+11,"{'cpus': 0.005462646484375, 'memory': 0.0018482208251953125}"
3055,0,0,1.83015E+11,3,1,200,0,58,6323435616,"{'cpus': 0.122802734375, 'memory': 0.020721435546875}"
3056,0,2,19727789660,3,0,200,0,457,53225555741,"{'cpus': 0.1146240234375, 'memory': 0.0148468017578125}"
3057,7.55423E+11,6,1.56922E+11,3,1,200,0,750,46522145411,"{'cpus': 0.17431640625, 'memory': 0.078125}"
3058,2.22507E+11,3,2.61379E+11,2,0,360,2.21495E+11,273,4676385780,"{'cpus': 0.0087738037109375, 'memory': 0.0013027191162109375}"
3059,1.97307E+12,2,2.36368E+11,0,0,0,0,119405,153754577,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
3060,1.99706E+12,2,2.36368E+11,0,0,0,0,42898,121860078,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
3061,2.40782E+12,3,3.99086E+11,1,0,103,0,82,3.96288E+11,"{'cpus': 0.00325775146484375, 'memory': 0.023773193359375}"
3062,1.61093E+12,3,39516992187,2,0,0,0,3521,1.12034E+11,"{'cpus': 0.0023193359375, 'memory': 0.00020885467529296875}"
3063,1.08155E+12,6,2.84638E+11,2,0,103,0,767,5807027091,"{'cpus': 0.009490966796875, 'memory': 0.0046539306640625}"
3064,1.68095E+12,3,2.60726E+11,2,0,360,2.21495E+11,176,6864159904,"{'cpus': 0.0111541748046875, 'memory': 0.0013027191162109375}"
3065,1.50648E+12,6,3.58931E+11,0,0,103,0,2019,19399496308,"{'cpus': 0.002025604248046875, 'memory': 0.0012454986572265625}"
3066,8.85987E+11,6,3.47865E+11,3,0,0,0,190,1.83354E+11,"{'cpus': 0.04052734375, 'memory': 0.00025463104248046875}"
3067,3.11714E+11,3,7.73871E+11,0,0,0,0,615,14161086081,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
3068,2.36934E+12,3,11501329961,3,0,200,0,1247,3.00385E+11,"{'cpus': 0.0012149810791015625, 'memory': 0.0015468597412109375}"
3069,2.33903E+12,1,3.30587E+11,2,1,101,0,471,938985140,"{'cpus': 0.0117645263671875, 'memory': 0.01312255859375}"
3070,2.67524E+11,3,14423004927,2,0,0,0,2635,36353762554,"{'cpus': 0.0012416839599609375, 'memory': 0.000213623046875}"
3071,1.99627E+12,0,2.36368E+11,0,0,0,0,14390,54191166082,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
3072,83497353480,5,3.58147E+11,2,0,360,3.30587E+11,2209,50930171389,"{'cpus': 0.010711669921875, 'memory': 0.0013027191162109375}"
3073,1.9987E+12,2,2.36368E+11,0,0,0,0,19231,144076760,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
3074,0,0,2399969941,3,1,200,0,1115,10206204334,
3075,1.33094E+12,5,4.91881E+11,2,0,103,0,641,52913627981,"{'cpus': 0.01214599609375, 'memory': 0.012542724609375}"
3076,1.5403E+12,0,1.16647E+11,1,0,200,0,17,7.49217E+11,"{'cpus': 0.00113677978515625, 'memory': 0.00650787353515625}"
3077,2.82255E+11,5,7.37254E+11,2,0,360,6.40849E+11,125,5.07362E+11,"{'cpus': 0.012939453125, 'memory': 0.0013027191162109375}"
3078,8.14983E+11,5,3.81979E+11,0,0,200,0,4327,32975281251,"{'cpus': 0.003231048583984375, 'memory': 0.0011005401611328125}"
3079,2.35407E+12,3,1.28074E+11,2,0,0,0,2202,7.49217E+11,"{'cpus': 0.002552032470703125, 'memory': 0.00023651123046875}"
3080,2.57937E+12,2,7.10255E+11,1,0,103,0,5058,5.58985E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
3081,0,2,2.75444E+11,0,0,0,0,2957,4902773463,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
3082,0,2,94591244395,3,1,200,0,155,2846906122,"{'cpus': 0.020660400390625, 'memory': 0.014434814453125}"
3083,1.90989E+12,3,25911621841,2,0,0,0,4695,2.26028E+11,"{'cpus': 0.00244903564453125, 'memory': 0.0002727508544921875}"
3084,1.44849E+12,2,8.00553E+11,2,0,360,6.98303E+11,2046,1138701306,"{'cpus': 0.0114593505859375, 'memory': 0.0013027191162109375}"
3085,8.27137E+11,3,7.95359E+11,0,0,0,0,21,1.44173E+11,"{'cpus': 0.0081024169921875, 'memory': 0.00182342529296875}"
3086,2.66143E+12,0,2.7643E+11,2,0,360,2.21495E+11,229,2.84783E+11,"{'cpus': 0.008331298828125, 'memory': 0.0013027191162109375}"
3087,2.42108E+11,3,2.61379E+11,2,0,360,2.21495E+11,1700,33340834780,"{'cpus': 0.0092926025390625, 'memory': 0.0013027191162109375}"
3088,0,2,96110857594,3,0,200,96110842409,3919,90935484527,"{'cpus': 0.0007925033569335938, 'memory': 0.002521514892578125}"
3089,1.56227E+12,2,2.85748E+11,0,0,0,0,14298,6259674313,"{'cpus': 0.016204833984375, 'memory': 0.002605438232421875}"
